train/loss,epoch,step,val/loss,val/error_u,val/loss_best
1686.159912109375,125,125,,,
1681.7442626953125,126,126,,,
1676.78076171875,127,127,,,
1671.3187255859375,128,128,,,
1665.3475341796875,129,129,,,
1659.9661865234375,130,130,,,
1655.619140625,131,131,,,
1651.2359619140625,132,132,,,
1646.9053955078125,133,133,,,
1642.6702880859375,134,134,,,
1638.573486328125,135,135,,,
1635.0738525390625,136,136,,,
1632.8408203125,137,137,,,
1631.699951171875,138,138,,,
1637.2470703125,139,139,,,
1647.485595703125,140,140,,,
1697.9024658203125,141,141,,,
1710.01953125,142,142,,,
1818.708740234375,143,143,,,
1646.772705078125,144,144,,,
1603.3409423828125,145,145,,,
1652.0491943359375,146,146,,,
1665.7874755859375,147,147,,,
1681.8955078125,148,148,,,
1597.218017578125,149,149,,,
1592.97216796875,150,150,,,
1650.91015625,151,151,,,
1633.6370849609375,152,152,,,
1618.4556884765625,153,153,,,
1572.7734375,154,154,,,
1575.44873046875,155,155,,,
1609.644775390625,156,156,,,
1593.654541015625,157,157,,,
1573.188232421875,158,158,,,
1553.7557373046875,159,159,,,
1561.865234375,160,160,,,
1580.103515625,161,161,,,
1562.47509765625,162,162,,,
1545.407470703125,163,163,,,
1539.6043701171875,164,164,,,
1546.3072509765625,165,165,,,
1553.8048095703125,166,166,,,
1541.035400390625,167,167,,,
1529.35400390625,168,168,,,
1524.947021484375,169,169,,,
1527.8248291015625,170,170,,,
1531.092529296875,171,171,,,
1523.6357421875,172,172,,,
1515.4063720703125,173,173,,,
1510.102294921875,174,174,,,
1509.7677001953125,175,175,,,
1510.9000244140625,176,176,,,
1507.20703125,177,177,,,
1501.7352294921875,178,178,,,
1495.59814453125,179,179,,,
1492.11083984375,180,180,,,
1490.7841796875,181,181,,,
1489.0325927734375,182,182,,,
1486.1839599609375,183,183,,,
1480.859619140625,184,184,,,
1475.5648193359375,185,185,,,
1471.0201416015625,186,186,,,
1467.59912109375,187,187,,,
1464.709716796875,188,188,,,
1461.279296875,189,189,,,
1457.3062744140625,190,190,,,
1452.156005859375,191,191,,,
1446.7967529296875,192,192,,,
1441.2425537109375,193,193,,,
1435.8623046875,194,194,,,
1430.6396484375,195,195,,,
1425.4803466796875,196,196,,,
1420.2896728515625,197,197,,,
1414.9241943359375,198,198,,,
1409.592041015625,199,199,,,
1404.0782470703125,200,200,,,
1399.355712890625,201,201,,,
1394.916748046875,202,202,,,
1394.8345947265625,203,203,,,
1397.03466796875,204,204,,,
1423.352783203125,205,205,,,
1445.852294921875,206,206,,,
1574.096923828125,207,207,,,
1489.6065673828125,208,208,,,
1503.0045166015625,209,209,,,
1362.4990234375,210,210,,,
1323.6611328125,211,211,,,
1361.09033203125,212,212,,,
1393.393798828125,213,213,,,
1454.8704833984375,214,214,,,
1342.0811767578125,215,215,,,
1286.723876953125,216,216,,,
1276.4500732421875,217,217,,,
1312.338134765625,218,218,,,
1361.166015625,219,219,,,
1304.5404052734375,220,220,,,
1263.378662109375,221,221,,,
1220.6629638671875,222,222,,,
1220.2464599609375,223,223,,,
1238.177978515625,224,224,,,
1258.391845703125,225,225,,,
1301.1097412109375,226,226,,,
1244.5777587890625,227,227,,,
1219.7010498046875,228,228,,,
1154.202392578125,229,229,,,
1136.89208984375,230,230,,,
1128.1173095703125,231,231,,,
1166.6287841796875,232,232,,,
1234.44921875,233,233,,,
1213.686279296875,234,234,,,
1250.090087890625,235,235,,,
1110.02392578125,236,236,,,
1049.008056640625,237,237,,,
1050.712646484375,238,238,,,
1093.56640625,239,239,,,
1147.072021484375,240,240,,,
1032.7322998046875,241,241,,,
947.6212768554688,242,242,,,
922.1207885742188,243,243,,,
921.7323608398438,244,244,,,
954.3873901367188,245,245,,,
904.3281860351562,246,246,,,
873.057373046875,247,247,,,
809.3082885742188,248,248,,,
778.0548095703125,249,249,,,
759.0048828125,250,250,,,
760.2288208007812,251,251,,,
773.8805541992188,252,252,,,
748.2431640625,253,253,,,
754.5947265625,254,254,,,
673.6785278320312,255,255,,,
623.6485595703125,256,256,,,
569.9969482421875,257,257,,,
555.3804321289062,258,258,,,
532.17236328125,259,259,,,
565.07763671875,260,260,,,
675.1282348632812,261,261,,,
665.7753295898438,262,262,,,
888.0394287109375,263,263,,,
643.2537231445312,264,264,,,
714.041015625,265,265,,,
565.2236938476562,266,266,,,
1063.2332763671875,267,267,,,
1909.88330078125,268,268,,,
1227.7462158203125,269,269,,,
1433.376708984375,270,270,,,
1915.3299560546875,271,271,,,
2630.325927734375,272,272,,,
2519.718017578125,273,273,,,
2266.479248046875,274,274,,,
1880.595947265625,275,275,,,
1490.960693359375,276,276,,,
1268.754638671875,277,277,,,
1158.529296875,278,278,,,
1130.134033203125,279,279,,,
1161.2672119140625,280,280,,,
1180.5416259765625,281,281,,,
1109.6800537109375,282,282,,,
1053.64892578125,283,283,,,
1008.9965209960938,284,284,,,
974.82275390625,285,285,,,
895.658447265625,286,286,,,
830.9661254882812,287,287,,,
780.4554443359375,288,288,,,
747.3193359375,289,289,,,
713.9557495117188,290,290,,,
676.428955078125,291,291,,,
662.196533203125,292,292,,,
653.2376708984375,293,293,,,
646.1759033203125,294,294,,,
626.7093505859375,295,295,,,
607.55419921875,296,296,,,
569.3809204101562,297,297,,,
526.0992431640625,298,298,,,
490.00946044921875,299,299,,,
477.98126220703125,300,300,,,
464.63482666015625,301,301,,,
448.2389221191406,302,302,,,
438.19146728515625,303,303,,,
421.49847412109375,304,304,,,
404.01751708984375,305,305,,,
389.1805725097656,306,306,,,
379.2794189453125,307,307,,,
372.7370300292969,308,308,,,
364.9316711425781,309,309,,,
362.1401672363281,310,310,,,
356.57275390625,311,311,,,
350.8927917480469,312,312,,,
349.67767333984375,313,313,,,
346.4386291503906,314,314,,,
344.04400634765625,315,315,,,
342.5115966796875,316,316,,,
341.5766296386719,317,317,,,
338.57916259765625,318,318,,,
335.7829284667969,319,319,,,
333.7154235839844,320,320,,,
330.7637023925781,321,321,,,
328.8913269042969,322,322,,,
326.6372985839844,323,323,,,
323.754638671875,324,324,,,
320.1848449707031,325,325,,,
317.75506591796875,326,326,,,
315.44012451171875,327,327,,,
313.2558898925781,328,328,,,
311.887939453125,329,329,,,
310.5365295410156,330,330,,,
309.29522705078125,331,331,,,
308.1405334472656,332,332,,,
307.3716735839844,333,333,,,
306.39190673828125,334,334,,,
305.7000427246094,335,335,,,
305.15252685546875,336,336,,,
304.3881530761719,337,337,,,
303.66156005859375,338,338,,,
303.01104736328125,339,339,,,
302.43817138671875,340,340,,,
301.7264709472656,341,341,,,
301.1080017089844,342,342,,,
300.4031677246094,343,343,,,
299.6323547363281,344,344,,,
298.9154968261719,345,345,,,
298.2312927246094,346,346,,,
297.5767822265625,347,347,,,
296.9617614746094,348,348,,,
296.44049072265625,349,349,,,
295.8633117675781,350,350,,,
295.3306884765625,351,351,,,
294.8357238769531,352,352,,,
294.34906005859375,353,353,,,
293.845458984375,354,354,,,
293.36663818359375,355,355,,,
292.89752197265625,356,356,,,
292.42974853515625,357,357,,,
292.0096130371094,358,358,,,
291.57952880859375,359,359,,,
291.12969970703125,360,360,,,
290.668701171875,361,361,,,
290.2217102050781,362,362,,,
289.7569274902344,363,363,,,
289.3069152832031,364,364,,,
288.86767578125,365,365,,,
288.4257507324219,366,366,,,
287.98004150390625,367,367,,,
287.54278564453125,368,368,,,
287.111572265625,369,369,,,
286.6861877441406,370,370,,,
286.27130126953125,371,371,,,
285.8505859375,372,372,,,
285.4292907714844,373,373,,,
285.01019287109375,374,374,,,
284.5953369140625,375,375,,,
284.17974853515625,376,376,,,
283.77093505859375,377,377,,,
283.3602600097656,378,378,,,
282.947998046875,379,379,,,
282.5359802246094,380,380,,,
282.1257629394531,381,381,,,
281.7154235839844,382,382,,,
281.30804443359375,383,383,,,
280.9017639160156,384,384,,,
280.4944763183594,385,385,,,
280.0887145996094,386,386,,,
279.68414306640625,387,387,,,
279.2803955078125,388,388,,,
278.87744140625,389,389,,,
278.4759826660156,390,390,,,
278.07427978515625,391,391,,,
277.6741638183594,392,392,,,
277.2747802734375,393,393,,,
276.87567138671875,394,394,,,
276.47686767578125,395,395,,,
276.07928466796875,396,396,,,
275.6815490722656,397,397,,,
275.28460693359375,398,398,,,
274.8880310058594,399,399,,,
274.4917907714844,400,400,,,
274.0960388183594,401,401,,,
273.700927734375,402,402,,,
273.3060302734375,403,403,,,
272.9117431640625,404,404,,,
272.51788330078125,405,405,,,
272.1243591308594,406,406,,,
271.7311096191406,407,407,,,
271.33831787109375,408,408,,,
270.94573974609375,409,409,,,
270.5536193847656,410,410,,,
270.1618347167969,411,411,,,
269.7702331542969,412,412,,,
269.3788757324219,413,413,,,
268.9877014160156,414,414,,,
268.5966796875,415,415,,,
268.2059020996094,416,416,,,
267.8152160644531,417,417,,,
267.4247131347656,418,418,,,
267.03424072265625,419,419,,,
266.6439514160156,420,420,,,
266.25372314453125,421,421,,,
265.86358642578125,422,422,,,
265.4735107421875,423,423,,,
265.08343505859375,424,424,,,
264.6933898925781,425,425,,,
264.3033447265625,426,426,,,
263.9132995605469,427,427,,,
263.5232238769531,428,428,,,
263.1330871582031,429,429,,,
262.7427978515625,430,430,,,
262.3525390625,431,431,,,
261.96209716796875,432,432,,,
261.5715637207031,433,433,,,
261.18084716796875,434,434,,,
260.7899475097656,435,435,,,
260.39886474609375,436,436,,,
260.0075988769531,437,437,,,
259.6161193847656,438,438,,,
259.224365234375,439,439,,,
258.8323669433594,440,440,,,
258.4400634765625,441,441,,,
258.0474853515625,442,442,,,
257.6545715332031,443,443,,,
257.2613220214844,444,444,,,
256.86767578125,445,445,,,
256.47369384765625,446,446,,,
256.07928466796875,447,447,,,
255.68450927734375,448,448,,,
255.2892608642578,449,449,,,
254.8935089111328,450,450,,,
254.49734497070312,451,451,,,
254.1006622314453,452,452,,,
253.70346069335938,453,453,,,
253.30572509765625,454,454,,,
252.907470703125,455,455,,,
252.50860595703125,456,456,,,
252.10916137695312,457,457,,,
251.70909118652344,458,458,,,
251.30845642089844,459,459,,,
250.90716552734375,460,460,,,
250.50515747070312,461,461,,,
250.10250854492188,462,462,,,
249.69918823242188,463,463,,,
249.295166015625,464,464,,,
248.89047241210938,465,465,,,
248.48509216308594,466,466,,,
248.0791015625,467,467,,,
247.6727752685547,468,468,,,
247.26637268066406,469,469,,,
246.86097717285156,470,470,,,
246.45851135253906,471,471,,,
246.06402587890625,472,472,,,
245.68795776367188,473,473,,,
245.35858154296875,474,474,,,
245.13314819335938,475,475,,,
245.18516540527344,476,476,,,
245.82728576660156,477,477,,,
248.25450134277344,478,478,,,
253.89913940429688,479,479,,,
271.9652099609375,480,480,,,
301.2432861328125,481,481,,,
409.71673583984375,482,482,,,
426.69757080078125,483,483,,,
629.9317626953125,484,484,,,
320.0044860839844,485,485,,,
244.8343505859375,486,486,,,
330.4656982421875,487,487,,,
361.3082580566406,488,488,,,
382.43798828125,489,489,,,
251.0837860107422,490,490,,,
290.63427734375,491,491,,,
417.79913330078125,492,492,,,
270.3040466308594,493,493,,,
260.9394226074219,494,494,,,
351.35693359375,495,495,,,
263.3813171386719,496,496,,,
249.9185333251953,497,497,,,
306.3491516113281,498,498,,,
256.5865478515625,499,499,,,
242.23793029785156,500,500,,,
274.7203369140625,501,501,,,
249.9590301513672,502,502,,,
236.78570556640625,503,503,,,
254.9561767578125,504,504,,,
245.2867889404297,505,505,,,
233.83363342285156,506,506,,,
242.9232635498047,507,507,,,
241.56439208984375,508,508,,,
232.8531494140625,509,509,,,
235.2193603515625,510,510,,,
237.93838500976562,511,511,,,
232.93539428710938,512,512,,,
231.0135040283203,513,513,,,
234.48300170898438,514,514,,,
232.83889770507812,515,515,,,
228.849365234375,516,516,,,
231.2353057861328,517,517,,,
231.8115234375,518,518,,,
227.7867889404297,519,519,,,
228.17031860351562,520,520,,,
229.7364959716797,521,521,,,
226.94810485839844,522,522,,,
225.6960906982422,523,523,,,
227.0716094970703,524,524,,,
225.83111572265625,525,525,,,
223.98410034179688,526,526,,,
224.43836975097656,527,527,,,
224.31910705566406,528,528,,,
222.80638122558594,529,529,,,
222.21080017089844,530,530,,,
222.4903564453125,531,531,,,
221.6971435546875,532,532,,,
220.5670928955078,533,533,,,
220.5249786376953,534,534,,,
220.3152313232422,535,535,,,
219.28414916992188,536,536,,,
218.69509887695312,537,537,,,
218.62261962890625,538,538,,,
218.01060485839844,539,539,,,
217.17738342285156,540,540,,,
216.837890625,541,541,,,
216.5318145751953,542,542,,,
215.85609436035156,543,543,,,
215.21328735351562,544,544,,,
214.89271545410156,545,545,,,
214.46533203125,546,546,,,
213.796875,547,547,,,
213.2712860107422,548,548,,,
212.9065704345703,549,549,,,
212.40699768066406,550,550,,,
211.7953338623047,551,551,,,
211.31373596191406,552,552,,,
210.90069580078125,553,553,,,
210.3872528076172,554,554,,,
209.81727600097656,555,555,,,
209.34124755859375,556,556,,,
208.9008026123047,557,557,,,
208.38360595703125,558,558,,,
207.84213256835938,559,559,,,
207.36038208007812,560,560,,,
206.90093994140625,561,561,,,
206.39207458496094,562,562,,,
205.8660888671875,563,563,,,
205.37725830078125,564,564,,,
204.9072723388672,565,565,,,
204.4053955078125,566,566,,,
203.88941955566406,567,567,,,
203.39500427246094,568,568,,,
202.9168243408203,569,569,,,
202.42213439941406,570,570,,,
201.9132843017578,571,571,,,
201.41517639160156,572,572,,,
200.93128967285156,573,573,,,
200.44088745117188,574,574,,,
199.93890380859375,575,575,,,
199.43960571289062,576,576,,,
198.95091247558594,577,577,,,
198.46299743652344,578,578,,,
197.96701049804688,579,579,,,
197.4689483642578,580,580,,,
196.97708129882812,581,581,,,
196.4893035888672,582,582,,,
195.99844360351562,583,583,,,
195.50369262695312,584,584,,,
195.0108642578125,585,585,,,
194.52232360839844,586,586,,,
194.0345001220703,587,587,,,
193.5442657470703,588,588,,,
193.0530548095703,589,589,,,
192.56417846679688,590,590,,,
192.0778045654297,591,591,,,
191.5913848876953,592,592,,,
191.1038360595703,593,593,,,
190.6164093017578,594,594,,,
190.13092041015625,595,595,,,
189.6470489501953,596,596,,,
189.16339111328125,597,597,,,
188.6793670654297,598,598,,,
188.1959228515625,599,599,,,
187.71388244628906,600,600,,,
187.23326110839844,601,601,,,
186.7530975341797,602,602,,,
186.27325439453125,603,603,,,
185.79393005371094,604,604,,,
185.31585693359375,605,605,,,
184.8390350341797,606,606,,,
184.36306762695312,607,607,,,
183.8876953125,608,608,,,
183.41302490234375,609,609,,,
182.9393768310547,610,610,,,
182.46693420410156,611,611,,,
181.9955596923828,612,612,,,
181.52513122558594,613,613,,,
181.0554656982422,614,614,,,
180.58682250976562,615,615,,,
180.11929321289062,616,616,,,
179.65298461914062,617,617,,,
179.18775939941406,618,618,,,
178.7235870361328,619,619,,,
178.26043701171875,620,620,,,
177.79837036132812,621,621,,,
177.33749389648438,622,622,,,
176.8778839111328,623,623,,,
176.41943359375,624,624,,,
175.96217346191406,625,625,,,
175.50604248046875,626,626,,,
175.0511474609375,627,627,,,
174.59747314453125,628,628,,,
174.1450653076172,629,629,,,
173.69393920898438,630,630,,,
173.24411010742188,631,631,,,
172.79556274414062,632,632,,,
172.34828186035156,633,633,,,
171.9022979736328,634,634,,,
171.4576416015625,635,635,,,
171.0143280029297,636,636,,,
170.57237243652344,637,637,,,
170.13180541992188,638,638,,,
169.69261169433594,639,639,,,
169.2548065185547,640,640,,,
168.81834411621094,641,641,,,
168.38330078125,642,642,,,
167.9496612548828,643,643,,,
167.51747131347656,644,644,,,
167.08668518066406,645,645,,,
166.65736389160156,646,646,,,
166.2294921875,647,647,,,
165.80313110351562,648,648,,,
165.37818908691406,649,649,,,
164.9547576904297,650,650,,,
164.5327911376953,651,651,,,
164.11231994628906,652,652,,,
163.69337463378906,653,653,,,
163.27590942382812,654,654,,,
162.86000061035156,655,655,,,
162.44561767578125,656,656,,,
162.03277587890625,657,657,,,
161.62144470214844,658,658,,,
161.2117156982422,659,659,,,
160.80352783203125,660,660,,,
160.39688110351562,661,661,,,
159.99185180664062,662,662,,,
159.58837890625,663,663,,,
159.1864776611328,664,664,,,
158.7861785888672,665,665,,,
158.38748168945312,666,666,,,
157.99037170410156,667,667,,,
157.59487915039062,668,668,,,
157.20098876953125,669,669,,,
156.80874633789062,670,670,,,
156.4180908203125,671,671,,,
156.02908325195312,672,672,,,
155.64173889160156,673,673,,,
155.25601196289062,674,674,,,
154.8719482421875,675,675,,,
154.48956298828125,676,676,,,
154.10890197753906,677,677,,,
153.72991943359375,678,678,,,
153.35279846191406,679,679,,,
152.97756958007812,680,680,,,
152.6045379638672,681,681,,,
152.23402404785156,682,682,,,
151.86700439453125,683,683,,,
151.5047607421875,684,684,,,
151.1509246826172,685,685,,,
150.81069946289062,686,686,,,
150.49864196777344,687,687,,,
150.23648071289062,688,688,,,
150.08853149414062,689,689,,,
150.1419677734375,690,690,,,
150.71560668945312,691,691,,,
152.11265563964844,692,692,,,
156.09237670898438,693,693,,,
163.00148010253906,694,694,,,
183.25518798828125,695,695,,,
205.90577697753906,696,696,,,
285.89453125,697,697,,,
280.5008239746094,698,698,,,
367.23504638671875,699,699,,,
220.9037322998047,700,700,,,
159.53245544433594,701,701,,,
157.4231414794922,702,702,,,
194.2227325439453,703,703,,,
242.08563232421875,704,704,,,
186.4292755126953,705,705,,,
153.3476104736328,706,706,,,
154.4954376220703,707,707,,,
177.57286071777344,708,708,,,
197.51344299316406,709,709,,,
161.42239379882812,710,710,,,
143.3682098388672,711,711,,,
155.42807006835938,712,712,,,
167.25796508789062,713,713,,,
165.7072296142578,714,714,,,
146.2335968017578,715,715,,,
144.71087646484375,716,716,,,
155.89321899414062,717,717,,,
154.18264770507812,718,718,,,
147.17068481445312,719,719,,,
142.87567138671875,720,720,,,
145.5021209716797,721,721,,,
148.23208618164062,722,722,,,
144.55606079101562,723,723,,,
142.1861114501953,724,724,,,
142.1934051513672,725,725,,,
142.07318115234375,726,726,,,
141.8184051513672,727,727,,,
140.74810791015625,728,728,,,
139.8102569580078,729,729,,,
139.13633728027344,730,730,,,
138.71897888183594,731,731,,,
138.95770263671875,732,732,,,
138.4629669189453,733,733,,,
137.08843994140625,734,734,,,
136.45480346679688,735,735,,,
136.7850799560547,736,736,,,
136.85104370117188,737,737,,,
135.8125,738,738,,,
134.72329711914062,739,739,,,
134.74842834472656,740,740,,,
135.1331024169922,741,741,,,
134.6981201171875,742,742,,,
133.6513671875,743,743,,,
133.08731079101562,744,744,,,
133.28744506835938,745,745,,,
133.3682098388672,746,746,,,
132.75485229492188,747,747,,,
131.9647674560547,748,748,,,
131.65640258789062,749,749,,,
131.75196838378906,750,750,,,
131.6504669189453,751,751,,,
131.11524963378906,752,752,,,
130.53579711914062,753,753,,,
130.26783752441406,754,754,,,
130.22393798828125,755,755,,,
130.06622314453125,756,756,,,
129.65821838378906,757,757,,,
129.19989013671875,758,758,,,
128.9022216796875,759,759,,,
128.75396728515625,760,760,,,
128.5858917236328,761,761,,,
128.28500366210938,762,762,,,
127.91234588623047,763,763,,,
127.58670043945312,764,764,,,
127.3565673828125,765,765,,,
127.16734313964844,766,766,,,
126.93612670898438,767,767,,,
126.64441680908203,768,768,,,
126.33131408691406,769,769,,,
126.04757690429688,770,770,,,
125.80908203125,771,771,,,
125.58971405029297,772,772,,,
125.35606384277344,773,773,,,
125.09362030029297,774,774,,,
124.81449890136719,775,775,,,
124.5412826538086,776,776,,,
124.28739166259766,777,777,,,
124.05152130126953,778,778,,,
123.82038879394531,779,779,,,
123.58102416992188,780,780,,,
123.3291015625,781,781,,,
123.06898498535156,782,782,,,
122.81007385253906,783,783,,,
122.55915069580078,784,784,,,
122.31778717041016,785,785,,,
122.0823745727539,786,786,,,
121.84709930419922,787,787,,,
121.60800170898438,788,788,,,
121.36390686035156,789,789,,,
121.11644744873047,790,790,,,
120.86854553222656,791,791,,,
120.62264251708984,792,792,,,
120.38008880615234,793,793,,,
120.1406021118164,794,794,,,
119.90315246582031,795,795,,,
119.66665649414062,796,796,,,
119.43019104003906,797,797,,,
119.19354248046875,798,798,,,
118.95653533935547,799,799,,,
118.71951293945312,800,800,,,
118.48251342773438,801,801,,,
118.24574279785156,802,802,,,
118.00917053222656,803,803,,,
117.77300262451172,804,804,,,
117.5373306274414,805,805,,,
117.30245208740234,806,806,,,
117.06863403320312,807,807,,,
116.83663940429688,808,808,,,
116.60708618164062,809,809,,,
116.38169860839844,810,810,,,
116.1623764038086,811,811,,,
115.95413208007812,812,812,,,
115.76293182373047,813,813,,,
115.6052017211914,814,814,,,
115.50038146972656,815,815,,,
115.50843048095703,816,816,,,
115.69163513183594,817,817,,,
116.29052734375,818,818,,,
117.47650909423828,819,819,,,
120.27747344970703,820,820,,,
124.76475524902344,821,821,,,
135.15550231933594,822,822,,,
146.5223846435547,823,823,,,
171.15280151367188,824,824,,,
172.58351135253906,825,825,,,
173.35267639160156,826,826,,,
141.41799926757812,827,827,,,
119.47022247314453,828,828,,,
124.50484466552734,829,829,,,
140.99874877929688,830,830,,,
156.674560546875,831,831,,,
133.2818145751953,832,832,,,
122.65263366699219,833,833,,,
126.82992553710938,834,834,,,
136.10943603515625,835,835,,,
127.94145202636719,836,836,,,
116.2522964477539,837,837,,,
115.42453002929688,838,838,,,
120.99872589111328,839,839,,,
117.0896987915039,840,840,,,
111.26901245117188,841,841,,,
112.18286895751953,842,842,,,
116.19840240478516,843,843,,,
115.50872039794922,844,844,,,
111.96383666992188,845,845,,,
113.99288177490234,846,846,,,
116.00821685791016,847,847,,,
114.43431854248047,848,848,,,
111.8007583618164,849,849,,,
113.30110168457031,850,850,,,
113.86154174804688,851,851,,,
111.85459899902344,852,852,,,
109.68548583984375,853,853,,,
110.45926666259766,854,854,,,
110.33786010742188,855,855,,,
108.49240112304688,856,856,,,
107.11841583251953,857,857,,,
107.60196685791016,858,858,,,
107.55220031738281,859,859,,,
106.27174377441406,860,860,,,
105.54448699951172,861,861,,,
105.88318634033203,862,862,,,
105.79874420166016,863,863,,,
104.97388458251953,864,864,,,
104.51679229736328,865,865,,,
104.70413970947266,866,866,,,
104.59638977050781,867,867,,,
103.98755645751953,868,868,,,
103.61418151855469,869,869,,,
103.68000030517578,870,870,,,
103.6223373413086,871,871,,,
103.18797302246094,872,872,,,
102.85615539550781,873,873,,,
102.86222076416016,874,874,,,
102.93290710449219,875,875,,,
102.8066177368164,876,876,,,
102.80609130859375,877,877,,,
103.1080093383789,878,878,,,
103.97492218017578,879,879,,,
104.94293212890625,880,880,,,
107.30359649658203,881,881,,,
109.83518981933594,882,882,,,
116.76860809326172,883,883,,,
121.0453872680664,884,884,,,
135.6589813232422,885,885,,,
134.603271484375,886,886,,,
147.84373474121094,887,887,,,
130.34439086914062,888,888,,,
123.15007019042969,889,889,,,
108.03340911865234,890,890,,,
101.22001647949219,891,891,,,
100.90335083007812,892,892,,,
105.14044952392578,893,893,,,
112.61202239990234,894,894,,,
114.37577056884766,895,895,,,
117.47596740722656,896,896,,,
110.64039611816406,897,897,,,
105.01441192626953,898,898,,,
99.1661148071289,899,899,,,
97.3661117553711,900,900,,,
99.22676086425781,901,901,,,
102.0410385131836,902,902,,,
104.44140625,903,903,,,
102.77737426757812,904,904,,,
100.45674896240234,905,905,,,
97.27886962890625,906,906,,,
95.69923400878906,907,907,,,
95.93824768066406,908,908,,,
97.20271301269531,909,909,,,
98.5037612915039,910,910,,,
98.18296813964844,911,911,,,
97.18911743164062,912,912,,,
95.45655059814453,913,913,,,
94.3127670288086,914,914,,,
94.04657745361328,915,915,,,
94.44754028320312,916,916,,,
95.01069641113281,917,917,,,
95.05830383300781,918,918,,,
94.71882629394531,919,919,,,
93.88809967041016,920,920,,,
93.1250228881836,921,921,,,
92.63166046142578,922,922,,,
92.51321411132812,923,923,,,
92.642333984375,924,924,,,
92.76252746582031,925,925,,,
92.74915313720703,926,926,,,
92.47013854980469,927,927,,,
92.11965942382812,928,928,,,
91.770263671875,929,929,,,
91.63841247558594,930,930,,,
